sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
403,737.0,-1866.0,902.0,-2154.0,-1093.0,-470.0
404,822.0,-1628.0,1097.0,-1789.0,-903.0,-664.0
405,836.0,-1457.0,1265.0,-1509.0,-655.0,-764.0
406,711.0,-1392.0,1407.0,-1274.0,-346.0,-723.0
407,563.0,-1426.0,1515.0,-1007.0,-27.0,-460.0
408,462.0,-1492.0,1595.0,-661.0,291.0,-53.0
409,393.0,-1240.0,1642.0,-297.0,581.0,318.0
410,368.0,-1190.0,1545.0,-70.0,795.0,529.0
411,241.0,-1409.0,1390.0,165.0,941.0,664.0
412,-17.0,-1415.0,1250.0,498.0,978.0,752.0
413,-417.0,885.0,-60.0,2105.0,2087.0,-27.0
414,-363.0,-992.0,-16.0,1361.0,-397.0,559.0
415,-324.0,-1011.0,-20.0,1205.0,-296.0,119.0
416,-228.0,-983.0,-16.0,1104.0,-225.0,-210.0
417,-112.0,-891.0,51.0,989.0,-192.0,-369.0
418,-18.0,-903.0,60.0,812.0,-210.0,-354.0
419,-16.0,-932.0,-1.0,671.0,-213.0,-270.0
420,-1.0,-899.0,8.0,583.0,-194.0,-201.0
421,-45.0,-907.0,16.0,501.0,-150.0,-157.0
422,-34.0,-916.0,6.0,428.0,-137.0,-137.0
423,-9.0,-918.0,8.0,367.0,-139.0,-87.0
424,-2.0,-925.0,7.0,307.0,-136.0,-13.0
425,-24.0,-936.0,3.0,249.0,-127.0,63.0
426,-51.0,-956.0,-10.0,203.0,-119.0,114.0
427,-73.0,-958.0,-10.0,179.0,-116.0,136.0
428,-76.0,-998.0,-13.0,27.0,-16.0,5.0
429,-82.0,-1000.0,-16.0,27.0,-14.0,-4.0
430,-86.0,-992.0,-15.0,32.0,-13.0,-20.0
431,-89.0,-993.0,-18.0,36.0,-9.0,-44.0
432,-77.0,-992.0,-19.0,43.0,-9.0,-69.0
433,-75.0,-978.0,-8.0,49.0,-9.0,-82.0
434,-66.0,-971.0,-5.0,45.0,-7.0,-93.0
435,-61.0,-982.0,-13.0,36.0,-4.0,-99.0
436,-51.0,-979.0,-11.0,35.0,-6.0,-95.0
437,-48.0,-973.0,-10.0,32.0,-6.0,-80.0
