sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
429,-39.0,-12.0,-981.0,-36.0,266.0,854.0
430,-6.0,-9.0,-903.0,223.0,114.0,487.0
431,-66.0,38.0,-1020.0,-139.0,-2.0,85.0
432,-54.0,22.0,-976.0,100.0,-50.0,-7.0
433,-64.0,11.0,-950.0,91.0,-62.0,-46.0
434,-59.0,25.0,-982.0,0.0,-32.0,5.0
435,-59.0,17.0,-960.0,52.0,-38.0,-7.0
436,-60.0,22.0,-977.0,23.0,-37.0,-1.0
437,-59.0,19.0,-964.0,38.0,-35.0,-5.0
438,-60.0,20.0,-969.0,33.0,-37.0,-4.0
439,-60.0,20.0,-969.0,33.0,-37.0,-5.0
440,-59.0,20.0,-970.0,33.0,-37.0,-4.0
441,-60.0,20.0,-970.0,33.0,-37.0,-4.0
442,-59.0,20.0,-970.0,32.0,-36.0,-4.0
443,-61.0,20.0,-970.0,32.0,-37.0,-4.0
444,-60.0,20.0,-970.0,33.0,-37.0,-4.0
