sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
383,-165.0,-682.0,-630.0,-659.0,-560.0,184.0
384,-189.0,-843.0,-554.0,-742.0,-598.0,141.0
385,-202.0,-966.0,-476.0,-752.0,-659.0,82.0
386,-238.0,-1029.0,-405.0,-704.0,-742.0,15.0
387,-295.0,-984.0,-345.0,-640.0,-849.0,-71.0
388,-329.0,-834.0,-313.0,-646.0,-983.0,-123.0
389,-208.0,-876.0,-273.0,-963.0,-1243.0,-17.0
390,174.0,-788.0,158.0,-297.0,-1163.0,-1163.0
391,76.0,-864.0,174.0,-511.0,-1081.0,-1178.0
392,22.0,-1033.0,169.0,-639.0,-1047.0,-951.0
393,51.0,-1126.0,185.0,-649.0,-1017.0,-670.0
394,81.0,-1148.0,208.0,-595.0,-940.0,-540.0
395,83.0,-1182.0,237.0,-515.0,-840.0,-532.0
396,57.0,-1222.0,266.0,-406.0,-747.0,-535.0
397,40.0,-1232.0,285.0,-260.0,-681.0,-471.0
398,47.0,-1215.0,294.0,-93.0,-636.0,-355.0
399,62.0,-1116.0,308.0,62.0,-590.0,-274.0
400,35.0,-876.0,339.0,128.0,-530.0,-310.0
401,-61.0,-801.0,331.0,66.0,-494.0,-394.0
402,-135.0,-849.0,306.0,-14.0,-535.0,-348.0
403,-149.0,-779.0,308.0,-76.0,-614.0,-235.0
404,-164.0,-776.0,280.0,-166.0,-704.0,-115.0
405,-72.0,-950.0,244.0,-234.0,-872.0,241.0
406,565.0,-1552.0,-112.0,-155.0,782.0,-113.0
407,520.0,156.0,297.0,1383.0,1213.0,3.0
408,748.0,-597.0,-122.0,1388.0,1508.0,845.0
409,-690.0,-735.0,542.0,1632.0,1490.0,1579.0
410,-1237.0,-809.0,645.0,1245.0,305.0,1518.0
411,394.0,-712.0,247.0,683.0,-426.0,832.0
412,-458.0,-1059.0,24.0,423.0,-112.0,952.0
413,-258.0,-927.0,71.0,295.0,-38.0,572.0
414,-311.0,-957.0,79.0,158.0,28.0,321.0
415,-221.0,-1089.0,-35.0,55.0,-19.0,150.0
416,-133.0,-975.0,-6.0,7.0,-33.0,-105.0
417,-142.0,-988.0,-5.0,0.0,2.0,-79.0
418,-139.0,-983.0,-1.0,0.0,2.0,-89.0
419,-136.0,-990.0,-4.0,-6.0,2.0,-101.0
420,-135.0,-1001.0,-18.0,-7.0,3.0,-108.0
421,-141.0,-1005.0,-18.0,2.0,0.0,-116.0
422,-133.0,-1010.0,-18.0,16.0,-5.0,-125.0
423,-118.0,-1014.0,-19.0,27.0,-11.0,-124.0
424,-112.0,-1008.0,-16.0,36.0,-18.0,-105.0
425,-108.0,-989.0,-6.0,41.0,-22.0,-81.0
426,-104.0,-980.0,-1.0,36.0,-23.0,-57.0
427,-104.0,-988.0,-10.0,27.0,-22.0,-32.0
428,-105.0,-991.0,-16.0,36.0,-24.0,31.0
429,-148.0,-983.0,1.0,101.0,-22.0,141.0
430,-152.0,-979.0,3.0,98.0,-24.0,130.0
431,-154.0,-978.0,5.0,90.0,-24.0,117.0
432,-157.0,-978.0,3.0,83.0,-25.0,102.0
433,-161.0,-979.0,5.0,79.0,-26.0,86.0
434,-159.0,-978.0,5.0,72.0,-27.0,69.0
435,-157.0,-975.0,6.0,67.0,-27.0,55.0
436,-154.0,-975.0,6.0,61.0,-27.0,42.0
