sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
378,293.0,-953.0,73.0,636.0,309.0,-571.0
379,176.0,-902.0,168.0,640.0,460.0,-528.0
380,261.0,-886.0,155.0,540.0,249.0,-472.0
381,221.0,-943.0,125.0,395.0,239.0,-414.0
382,176.0,-937.0,141.0,339.0,243.0,-401.0
383,131.0,-968.0,130.0,275.0,195.0,-419.0
384,208.0,-968.0,103.0,235.0,117.0,-447.0
385,271.0,-955.0,89.0,213.0,98.0,-422.0
386,288.0,-947.0,94.0,199.0,110.0,-347.0
387,288.0,-928.0,118.0,196.0,96.0,-263.0
388,231.0,-954.0,107.0,148.0,66.0,-178.0
389,229.0,-975.0,134.0,-10.0,122.0,-56.0
390,229.0,-977.0,128.0,11.0,132.0,-38.0
391,206.0,-977.0,140.0,37.0,151.0,-24.0
392,210.0,-960.0,144.0,64.0,143.0,-20.0
393,221.0,-968.0,125.0,63.0,143.0,-10.0
394,237.0,-971.0,126.0,87.0,137.0,18.0
395,222.0,-969.0,113.0,116.0,154.0,56.0
396,237.0,-955.0,149.0,147.0,125.0,88.0
397,210.0,-939.0,161.0,155.0,135.0,118.0
398,193.0,-960.0,148.0,124.0,144.0,131.0
399,187.0,-955.0,159.0,132.0,127.0,131.0
400,201.0,-956.0,151.0,123.0,126.0,129.0
401,159.0,-987.0,183.0,153.0,241.0,58.0
402,173.0,-999.0,186.0,164.0,211.0,57.0
403,139.0,-999.0,189.0,189.0,227.0,59.0
404,119.0,-991.0,196.0,224.0,209.0,51.0
405,145.0,-1021.0,178.0,244.0,151.0,39.0
406,156.0,-1017.0,183.0,291.0,113.0,28.0
407,177.0,-1020.0,191.0,345.0,99.0,43.0
408,210.0,-1056.0,186.0,367.0,84.0,55.0
409,219.0,-1099.0,179.0,426.0,98.0,68.0
410,245.0,-1143.0,168.0,500.0,123.0,74.0
411,232.0,-1165.0,189.0,607.0,168.0,72.0
412,-179.0,-1959.0,534.0,2639.0,604.0,-609.0
413,579.0,-51.0,-349.0,2321.0,-551.0,614.0
414,455.0,88.0,-371.0,1721.0,-308.0,545.0
415,736.0,90.0,-710.0,954.0,-373.0,493.0
416,875.0,227.0,-804.0,235.0,29.0,474.0
417,261.0,13.0,-647.0,-606.0,901.0,657.0
